,flight_number,airline_code,departure_airport,arrival_airport,flighthistory_id,aircraft_id,original_departure_utc,published_dept_time,published_arr_time,present_condition,dewpoint,temperature,visibility,wind_speed,knots,bearing,altitude,callsign,ground_speed,latitude_degrees,longitude_degrees
10384,6340.0,OO,FAT,LAX,306424927.0,SKW5536,2013-08-19 14:40:00+00,16:35:00,17:45:00,Mist,71.0,73.0,10.0,3.45,3.45,210.0,17356.29723,DAL2214,306,47.38000107,-121.8700027
10385,1992.0,AA,DAY,DFW,306518222.0,AAL423,2013-08-20 10:55:00+00,10:55:00,13:15:00,Mist,71.0,89.0,10.0,4.6,4.6,210.0,17356.29723,AAL2338,453,37.77000046,-92.93000031
10386,84.0,AX,STL,ORD,306475552.0,LOF3410,2013-08-19 10:39:00+00,10:39:00,11:44:00,Haze,48.0,75.0,6.21,4.6,4.6,320.0,17356.29723,VRD781,379,46.02999878,-122.6500015
10387,602.0,OO,LAX,SAN,306469308.0,SKW6323,2013-08-19 16:41:00+00,02:30:00,03:15:00,Haze,78.0,80.0,10.0,0.0,0.0,330.0,17356.29723,FFT633,420,47.18000031,-120.3700027
10388,3262.0,RP,RIC,DTW,306568217.0,FLG4O77,2013-08-20 16:20:00+00,16:20:00,18:14:00,Mist,48.0,66.0,10.0,16.11,16.11,230.0,17356.29723,AWE446,426,43.33000183,-118.4199982
10389,307.0,EV,HPN,ATL,306399188.0,ASQ5130,2013-08-19 23:04:00+00,14:23:00,16:35:00,Haze,46.0,62.0,10.0,8.06,8.06,100.0,17356.29723,ASQ4465,421,32.04999924,-86.73000336
10390,1978.0,OO,ORD,DTW,306260487.0,EGF3162,2013-08-17 12:15:00+00,11:44:00,13:01:00,Fog,46.0,57.0,5.9,9.21,9.21,100.0,17356.29723,SWA910,362,35.86999893,-87.37000275
10391,1801.0,OO,LAX,OAK,306443679.0,SKW4454,2013-08-20 03:10:00+00,20:17:00,21:40:00,Mist,28.0,93.0,3.11,9.21,9.21,180.0,17356.29723,SWA536,452,31.81999969,-97.93000031
10392,1209.0,VX,LAX,LAS,306342498.0,VRD490,2013-08-19 01:55:00+00,01:50:00,03:00:00,Drizzle reported recently,48.0,51.0,10.0,4.6,4.6,990.0,17356.29723,AWE895,161,37.66999817,-122.3700027
10393,7714.0,DL,MSP,LGA,306454369.0,DAL1596,2013-08-20 00:25:00+00,12:05:00,14:42:00,Light Rain,55.24135887,37.0,9.0,9.21,9.21,240.0,17356.29723,TCF3461,436,34.08000183,-91.68000031
10394,559.0,OO,LAX,SBA,306173005.0,SKW5373,2013-08-16 17:27:00+00,20:30:00,21:15:00,Light Thunderstorm Rain,68.0,71.0,10.0,3.45,3.45,270.0,17356.29723,DKT313,329,43.83000183,-88.51999664
10395,1013.0,MQ,ORD,CMH,306357514.0,EGF3084,2013-08-19 02:45:00+00,21:45:00,22:55:00,Mist,64.0,89.0,6.21,5.75,5.75,270.0,17356.29723,TRS692,429,32.97999954,-84.27999878
10396,1045.0,MQ,DFW,GJT,306318842.0,EGF33O3,2013-08-19 00:25:00+00,15:25:00,17:30:00,Mist,46.0,48.0,10.0,0.0,0.0,310.0,18000.0,DAL1272,372,34.08000183,-85.02999878
10397,1198.0,AA,PDX,ORD,306462151.0,UAL1619,2013-08-19 17:55:00+00,14:10:00,18:05:00,Light Drizzle,55.24135887,53.0,5.9,12.66,12.66,100.0,17356.29723,AAL115,437,43.22999954,-94.87999725
10398,20.0,9E,ORF,DTW,306421832.0,FLG3646,2013-08-19 16:26:00+00,16:26:00,18:25:00,Light Rain,48.0,53.0,9.0,3.45,3.45,320.0,17356.29723,AWE670,472,47.29999924,-115.5800018
10399,2824.0,DL,ATL,BWI,306508933.0,DAL2125,2013-08-20 14:00:00+00,11:25:00,13:20:00,Thunderstorm in the vicinity,39.0,91.0,10.0,6.9,6.9,20.0,17356.29723,FLG4076,327,43.13000107,-83.40000153
10400,14.0,AA,ORD,STL,306560636.0,LOF3432,2013-08-20 14:57:00+00,17:00:00,18:05:00,Showers in the vicinity,42.0,69.0,5.0,9.21,9.21,190.0,17356.29723,SWA44O,455,41.43000031,-95.22000122
10401,5016.0,EV,ATL,SBN,306399790.0,ASQ4954,2013-08-19 14:06:00+00,14:06:00,15:56:00,Haze,66.0,78.0,10.0,8.06,8.06,190.0,17356.29723,SWA4O13,430,27.43000031,-83.65000153
10402,979.0,AA,LBB,DFW,306444130.0,EGF3169,2013-08-19 20:00:00+00,16:05:00,17:15:00,Thunderstorm,39.0,64.0,10.0,0.0,0.0,340.0,17356.29723,UAL568,282,40.88000107,-74.68000031
10403,2711.0,AA,ORD,SAN,306460326.0,AAL1531,2013-08-19 22:10:00+00,01:35:00,05:40:00,Mist,55.24135887,53.0,8.06287664,4.6,4.6,990.0,17356.29723,AWE2O71,425,35.02000046,-82.16999817
10404,831.0,DL,IAD,ATL,306333207.0,DAL2260,2013-08-18 23:59:00+00,12:29:00,14:14:00,Light Rain,24.0,33.0,5.9,0.0,0.0,990.0,17356.29723,AAY148,483,39.70000076,-95.76999664
10405,1964.0,OO,BIS,MSP,306504493.0,SKW4781,2013-08-20 13:50:00+00,20:04:00,21:29:00,Mist,73.0,91.0,10.0,8.06,8.06,360.0,17356.29723,AWE1864,409,36.0,-85.62999725
10406,842.0,S5,BOS,LGA,306405498.0,TCF5883,2013-08-19 17:00:00+00,14:00:00,15:22:00,Haze,71.0,73.0,5.0,0.0,0.0,110.0,17356.29723,EJA362,159,26.06999969,-80.30000305
10407,1896.0,DL,MCO,LGA,306348571.0,DAL1976,2013-08-18 22:56:00+00,14:25:00,16:59:00,Light Rain,51.0,71.0,5.9,6.71,6.71,340.0,17356.29723,SWA20,478,31.70000076,-95.87999725
10408,1011.0,WN,BWI,MCI,306307920.0,SWA2332,2013-08-18 23:55:00+00,23:55:00,02:35:00,Fog,53.0,66.0,5.9,3.45,3.45,280.0,34000.0,EJA656,291,39.16999817,-90.12999725
10409,1910.0,AA,MIA,JFK,306452410.0,AAL151O,2013-08-19 15:35:00+00,23:25:00,02:20:00,Mist,62.0,87.0,5.9,14.96,14.96,130.0,17356.29723,LXJ522,444,28.64999962,-81.51999664
10410,121.0,AA,SFO,LAX,306369014.0,AAL1740,2013-08-19 02:55:00+00,20:10:00,21:40:00,Thunderstorm in the vicinity,39.0,41.0,9.0,0.0,0.0,350.0,17356.29723,DAL2421,335,45.08000183,-93.30000305
10411,200.0,OO,SLC,IDA,308279878.0,CFS718,2013-09-04 12:30:00+00,23:03:00,00:04:00,Mist,44.0,57.0,10.0,9.21,9.21,210.0,17356.29723,SWA1613,221,33.43000031,-86.93000031
10412,7803.0,OO,LAX,SFO,306443900.0,SWA104,2013-08-19 18:35:00+00,14:00:00,15:25:00,Mist,77.0,80.0,5.9,2.3,2.3,990.0,17356.29723,CHQ6129,331,35.13000107,-81.58000183
10413,71.0,S5,LGA,DCA,306545641.0,TCF59O9,2013-08-20 14:00:00+00,23:00:00,00:18:00,Thunderstorm Rain,78.0,87.0,10.0,8.06,8.06,290.0,17356.29723,AWE2044,449,43.65000153,-89.40000153
10414,870.0,EV,MYR,ATL,306556246.0,ASQ5445,2013-08-20 12:45:00+00,22:36:00,23:55:00,Light Rain,46.0,68.0,10.0,8.06,8.06,80.0,17356.29723,JBU411,439,40.70000076,-92.25
10415,4010.0,MQ,ORD,SLC,306474236.0,TCF3463,2013-08-19 14:52:00+00,17:35:00,20:50:00,Fog,46.0,69.0,10.0,0.0,0.0,310.0,17356.29723,NKS18O,439,29.07999992,-78.72000122
10416,1807.0,AA,LGA,ORD,306545893.0,AAL361,2013-08-20 23:20:00+00,21:05:00,23:55:00,Showers in the vicinity,23.0,77.0,10.0,0.0,0.0,300.0,17356.29723,AAL1277,421,36.20000076,-79.66999817
10417,1057.0,EV,IAH,TYS,306238191.0,ASQ4554,2013-08-18 00:01:00+00,00:00:00,02:06:00,Thunderstorm in the vicinity,71.0,78.0,6.21,1.15,1.15,230.0,17356.29723,FLG3849,336,46.83000183,-100.1699982
10418,600.0,OO,SLC,DEN,306474064.0,FFT580,2013-08-19 22:54:00+00,21:52:00,23:18:00,Widespread Dust,62.0,69.0,10.0,3.45,3.45,360.0,17356.29723,SWA4743,456,39.83000183,-98.90000153
10419,899.0,VX,LAX,JFK,306544259.0,QFA107,2013-08-20 15:40:00+00,22:20:00,03:45:00,Light Drizzle,44.0,73.0,5.9,10.36,10.36,280.0,17356.29723,EGF3387,420,32.08000183,-85.58000183
10420,1231.0,AA,STL,ORD,306575329.0,AAL1502,2013-08-20 15:35:00+00,16:20:00,17:30:00,Light Drizzle Rain,71.0,77.0,4.97,9.21,9.21,110.0,17356.29723,AWE2091,438,33.66999817,-86.69999695
10421,131.0,DL,ATL,SDF,306570213.0,DAL2270,2013-08-20 14:30:00+00,23:21:00,00:41:00,Heavy Thunderstorm Rain,66.0,71.0,10.0,4.6,4.6,60.0,17356.29723,UAL579,459,34.36999893,-84.65000153
10422,4821.0,AA,SNA,DFW,306474643.0,AAL1288,2013-08-19 23:50:00+00,18:15:00,21:05:00,Mist,59.0,66.0,5.9,13.81,13.81,30.0,17356.29723,DAL160,481,44.75,-97.93000031
10423,311.0,9E,DFW,SLC,306319385.0,AAL1937,2013-08-19 00:01:00+00,00:00:00,02:41:00,Light Rain,73.0,77.0,10.0,2.3,2.3,250.0,17356.29723,AAL222,474,41.91999817,-99.69999695
10424,10.0,RP,ORD,HPN,306459811.0,ASQ6075,2013-08-19 12:22:00+00,13:55:00,16:00:00,Haze,55.0,68.0,5.9,11.51,11.51,230.0,17356.29723,FFT659,429,41.79999924,-100.1200027
10425,4863.0,CP,MSP,IAH,306554736.0,CPZ5859,2013-08-20 12:05:00+00,00:25:00,03:14:00,Mist,73.0,75.0,5.0,0.0,0.0,310.0,17356.29723,EGF2845,429,34.36999893,-101.6500015
10426,2048.0,DL,DTW,BNA,306421425.0,DAL1370,2013-08-20 01:57:00+00,14:15:00,15:53:00,Mist,51.0,93.0,6.21,8.95,8.95,240.0,17356.29723,SWA4504,407,32.97999954,-85.47000122
10427,552.0,DL,SDF,ATL,306570214.0,DAL1O36,2013-08-20 14:22:00+00,10:00:00,11:15:00,Showers in the vicinity,50.0,60.0,10.0,5.75,5.75,230.0,6000.0,ASQ6127,413,33.08000183,-85.90000153
10428,3842.0,MQ,SLC,ORD,306474236.0,TCF3463,2013-08-19 18:56:00+00,17:15:00,20:15:00,Haze,73.0,73.0,5.0,4.6,4.6,330.0,17356.29723,DAL22O0,451,45.90000153,-119.3799973
10429,342.0,DL,LAX,ATL,306246060.0,DAL1354,2013-08-18 05:45:00+00,18:59:00,23:22:00,Rain reported recently,35.0,102.0,5.9,4.6,4.6,100.0,17356.29723,EGF3743,420,41.66999817,-92.37999725
10430,4912.0,G7,LGA,BUF,306508729.0,GJS6237,2013-08-20 18:59:00+00,21:25:00,22:54:00,Fog,68.0,80.0,6.21,4.6,4.6,280.0,17356.29723,AAL1681,388,27.32999992,-80.87000275
10431,515.0,MQ,XNA,DFW,306585228.0,EGF328O,2013-08-20 14:25:00+00,16:35:00,17:45:00,Rain,71.0,84.0,5.9,8.95,8.95,300.0,17356.29723,ASA513,429,43.20000076,-121.5999985
10432,875.0,AA,BOS,JFK,306405456.0,JBU417,2013-08-19 18:47:00+00,10:15:00,11:25:00,Light Rain,66.0,87.0,10.0,4.6,4.6,240.0,17356.29723,OPT708,503,26.56999969,-82.44999695
10433,834.0,VX,BOS,LAX,306507251.0,AAL25,2013-08-20 10:55:00+00,15:10:00,21:25:00,Fog,50.0,77.0,6.21,6.9,6.9,40.0,17356.29723,AAL1680,410,34.66999817,-99.98000336
10434,497.0,AA,ORD,DCA,306559780.0,AAL2O26,2013-08-21 00:45:00+00,15:25:00,17:10:00,Mist,62.0,87.0,10.0,6.9,6.9,70.0,17356.29723,AWE1999,471,43.33000183,-101.8700027
10435,241.0,EV,CLT,MEM,306514596.0,ASQ5117,2013-08-20 11:09:00+00,11:09:00,12:55:00,Light Rain,48.0,53.0,10.0,4.6,4.6,230.0,17356.29723,AAL236,487,44.68000031,-97.37000275
10436,667.0,MQ,ORD,CMH,306459516.0,TCF3473,2013-08-20 02:23:00+00,01:40:00,02:50:00,Mist,51.0,53.0,10.0,0.0,0.0,260.0,17356.29723,DAL2025,392,33.86999893,-84.02999878
10437,1440.0,AA,ORD,DFW,306559834.0,AAL2349,2013-08-21 00:35:00+00,10:50:00,13:15:00,Mist,55.24135887,69.7258681,4.35,6.596111013,6.596111013,190.0,17356.29723,CPZ5787,254,41.31999969,-95.73000336
10438,7671.0,DL,ATL,FLL,306300211.0,TRS50,2013-08-19 02:35:00+00,21:52:00,23:51:00,Mist,50.0,71.0,6.21,10.36,10.36,260.0,17356.29723,ASA665,358,47.08000183,-121.5699997
10439,1722.0,VX,LAX,SFO,306544649.0,AAL1921,2013-08-20 14:10:00+00,20:30:00,21:45:00,Light Rain,46.0,55.0,10.0,6.9,6.9,250.0,17356.29723,AAL2254,459,32.15000153,-102.3700027
10440,17.0,DL,ATL,AUS,306301372.0,SWA133,2013-08-18 21:45:00+00,23:24:00,01:49:00,Drizzle,57.0,82.0,5.9,9.21,9.21,10.0,17356.29723,TRS548,441,32.04999924,-84.80000305
10441,420.0,DL,ATL,FLL,306501024.0,DAL2227,2013-08-20 21:52:00+00,17:44:00,19:40:00,Mist,69.0,78.0,10.0,0.0,0.0,350.0,17356.29723,DAL155O,457,44.63000107,-94.37999725
10442,600.0,AA,SFO,LAX,306571486.0,VRD1930,2013-08-20 15:00:00+00,03:10:00,04:40:00,Haze,60.0,62.0,8.0,10.36,10.36,320.0,2000.0,DAL2116,480,43.38000107,-97.90000153
10443,4863.0,MQ,SJT,DFW,308545741.0,ASQ2558,2013-09-09 11:40:00+00,16:40:00,17:40:00,Rain,73.0,75.0,10.0,4.6,4.6,990.0,17356.29723,FLG3951,335,44.93000031,-93.0
10444,109.0,9E,ORD,MSP,306454477.0,EGF3631,2013-08-19 14:35:00+00,12:55:00,14:25:00,Rain reported recently,55.24135887,77.0,7.0,3.45,3.45,240.0,17356.29723,ASQ5372,295,33.43000031,-84.91999817
10445,8416.0,DL,DAY,ATL,306416694.0,DAL1521,2013-08-19 16:28:00+00,16:30:00,18:09:00,Heavy Rain,51.0,89.0,10.0,0.0,0.0,290.0,17356.29723,DAL2O26,480,27.18000031,-82.15000153
10446,5990.0,OO,LAX,SBA,306644066.0,SKW2634,2013-08-21 15:35:00+00,22:50:00,23:35:00,Haze,64.0,64.0,3.11,14.96,14.96,990.0,17356.29723,TCF3534,466,41.72999954,-102.3799973
10447,7297.0,AA,SLC,DFW,306318932.0,AAL654,2013-08-18 20:30:00+00,20:05:00,22:40:00,Mist,71.0,84.0,10.0,4.6,4.6,340.0,17356.29723,ASQ6117,445,43.09999847,-91.43000031
10448,1009.0,9K,MWA,STL,308528135.0,KAP421,2013-09-09 16:50:00+00,16:50:00,17:40:00,Mist,59.0,64.0,10.0,8.06,8.06,280.0,34000.0,ASA8,480,47.5,-119.1500015
10449,1037.0,DL,LGA,ATL,306545492.0,DAL947,2013-08-20 23:00:00+00,16:00:00,18:35:00,Rain Showers reported recently,55.0,89.0,6.21,3.45,3.45,280.0,3000.0,DAL2060,473,47.13000107,-118.8799973
10450,528.0,EV,CAK,ATL,306509708.0,DAL234O,2013-08-20 15:20:00+00,19:11:00,20:49:00,Light Rain,46.0,64.0,7.0,5.75,5.75,130.0,17356.29723,DAL16O2,323,33.97999954,-84.90000153
10451,6370.0,EV,ATL,MGM,306552526.0,ASQ51O2,2013-08-20 17:45:00+00,21:40:00,22:30:00,Mist,53.0,57.0,10.0,6.9,6.9,260.0,17356.29723,AAL271,280,44.95000076,-92.02999878
10452,304.0,AA,ORD,DCA,306559778.0,AAL810,2013-08-20 18:55:00+00,15:30:00,17:20:00,Haze,59.0,59.0,1.74,4.6,4.6,80.0,17356.29723,TRS493,449,33.93000031,-86.66999817
10453,903.0,AA,ORD,DFW,306459629.0,AAL23O1,2013-08-19 11:00:00+00,13:35:00,16:05:00,Mist,51.0,68.0,10.0,4.6,4.6,250.0,17356.29723,EJA905,274,41.04999924,-74.75
10454,1751.0,EV,ICT,ATL,306435486.0,ASQ5320,2013-08-19 16:00:00+00,22:57:00,01:02:00,Light Rain,73.0,73.0,10.0,4.6,4.6,320.0,17356.29723,KAP1,151,42.38000107,-70.87999725
10455,2617.0,DL,TPA,ATL,306376878.0,TRS552,2013-08-19 00:12:00+00,15:00:00,16:30:00,Light Rain,69.0,78.0,10.0,6.9,6.9,350.0,17356.29723,EGF3659,499,30.97999954,-103.0800018
10456,2499.0,MQ,ORD,OKC,306460178.0,LOF3382,2013-08-19 16:50:00+00,03:00:00,04:59:00,Light Rain,33.0,39.0,5.9,10.36,10.36,260.0,17356.29723,ASQ6140,316,30.5,-95.98000336
10457,3596.0,OO,SLC,EKO,306423491.0,SKW7387,2013-08-19 22:55:00+00,03:58:00,05:09:00,Mist,44.0,69.0,10.0,5.75,5.75,280.0,17356.29723,UAL1278,469,40.47000122,-100.2200012
10458,8803.0,DL,PDX,SLC,306593415.0,AMF712,2013-08-18 17:10:00+00,17:11:00,18:59:00,Mist,66.0,73.0,5.9,6.9,6.9,270.0,17356.29723,SWA987,447,29.87999916,-92.12999725
10459,2544.0,MQ,ABI,DFW,307883117.0,EGF2948,2013-09-03 14:50:00+00,18:50:00,19:40:00,Mist,77.0,82.0,6.21,4.47,4.47,10.0,17356.29723,AWE575,283,26.22999954,-79.98000336
10460,444.0,DL,DFW,ATL,306519924.0,DAL1890,2013-08-20 10:45:00+00,16:00:00,18:07:00,Thunderstorm reported recently,33.0,78.0,5.9,11.51,11.51,300.0,17356.29723,CPZ5822,470,44.59999847,-95.98000336
10461,207.0,DL,BOS,JFK,306405456.0,JBU417,2013-08-19 18:47:00+00,22:50:00,00:14:00,Mist,62.0,62.0,10.0,5.75,5.75,270.0,17356.29723,DAL16O2,307,33.97999954,-84.87999725
10462,288.0,S5,DTW,EWR,306321476.0,ASQ3854,2013-08-18 14:53:00+00,21:29:00,23:15:00,Haze,53.0,66.0,10.0,12.66,12.66,140.0,17356.29723,DAL2474,195,33.63000107,-84.59999847
10463,4173.0,OO,PDX,SEA,306662126.0,SKW5379,2013-08-21 14:35:00+00,16:13:00,17:10:00,Light Drizzle,62.0,96.0,5.59,4.6,4.6,230.0,17356.29723,AAL936,439,42.25,-93.47000122
10464,3899.0,MQ,LAW,DFW,306543960.0,EGF3442,2013-08-20 15:15:00+00,10:55:00,11:45:00,Light Drizzle,55.24135887,69.7258681,8.06287664,10.36,10.36,290.0,17356.29723,AWI3850,258,39.72000122,-75.18000031
10465,1970.0,VX,SFO,LAX,306571459.0,UAL411,2013-08-20 23:48:00+00,22:10:00,23:30:00,Fog in the vicinity,48.0,69.0,20.0,9.21,9.21,20.0,17356.29723,DAL424,392,30.39999962,-89.76999664
10466,3612.0,9E,GFK,MSP,306529005.0,SKW4841,2013-08-20 20:15:00+00,13:00:00,14:11:00,Mist,59.0,64.0,5.9,9.21,9.21,340.0,17356.29723,EGF2981,310,28.12000084,-97.65000153
10467,1612.0,EV,HSV,ATL,306534632.0,ASQ4983,2013-08-20 16:02:00+00,14:00:00,14:54:00,Haze,55.0,69.0,8.06287664,2.3,2.3,310.0,9000.0,SKW5642,217,40.08000183,-104.6999969
10468,1866.0,US,DTW,PHL,306523132.0,DAL1336,2013-08-20 11:25:00+00,11:09:00,12:48:00,Haze,75.0,84.0,5.9,10.36,10.36,130.0,24000.0,AAL1361,177,33.97000122,-118.1699982
10469,1837.0,DL,SEA,JFK,306368301.0,DAL1442,2013-08-18 22:00:00+00,06:30:00,11:36:00,Light Rain,55.24135887,69.7258681,8.06287664,17.26,17.26,200.0,17356.29723,SWA486,330,40.22999954,-104.2799988
10470,670.0,AA,ORD,LGA,306560149.0,AAL380,2013-08-20 15:15:00+00,18:20:00,20:35:00,Rain,55.0,66.0,5.0,0.0,0.0,350.0,17356.29723,AAL1223,266,33.13000107,-96.84999847
10471,572.0,MQ,DFW,CLL,306514035.0,EGF3171,2013-08-20 17:00:00+00,22:10:00,23:00:00,Mist,64.0,77.0,6.21,4.6,4.6,320.0,17356.29723,AAL1118,269,33.29999924,-97.55000305
10472,4490.0,VX,LAS,LAX,306341853.0,SWA3207,2013-08-19 01:00:00+00,23:55:00,01:05:00,Thunderstorm,69.0,77.0,6.21,4.6,4.6,330.0,17356.29723,FFT816,282,39.86999893,-104.4000015
10473,7708.0,AA,ICT,DFW,306792114.0,AMF1017,2013-08-20 00:00:00+00,16:50:00,18:10:00,Mist,69.0,89.0,10.0,6.9,6.9,330.0,17356.29723,SWA2874,252,33.34999847,-111.8700027
10474,2000.0,EV,DTW,EWR,306522882.0,ASQ3854,2013-08-20 15:02:00+00,14:20:00,16:01:00,Mist,73.0,75.0,5.0,0.0,0.0,290.0,17356.29723,SWA473,279,40.25,-104.5800018
10475,264.0,QX,PDX,SFO,306562363.0,UAL916,2013-08-20 16:00:00+00,16:45:00,18:54:00,Mist,55.24135887,69.7258681,9.0,11.51,11.51,990.0,17356.29723,SKW333P,389,37.16999817,-122.0699997
10476,1256.0,MQ,RST,ORD,306171834.0,CHQ5011,2013-08-16 22:15:00+00,23:25:00,00:45:00,Mist,68.0,86.0,5.9,19.56,19.56,300.0,17356.29723,AWE1999,475,43.34999847,-101.9000015
10477,1400.0,S5,MKE,LGA,306452824.0,SWA142,2013-08-19 16:50:00+00,22:15:00,00:33:00,Light Rain,69.0,80.0,5.9,11.51,11.51,20.0,39000.0,SWA906,185,32.68000031,-116.9800034
10478,732.0,DL,SEA,LAX,306270409.0,ASA452,2013-08-17 19:20:00+00,18:45:00,21:21:00,Light Rain,41.0,50.0,10.0,0.0,0.0,100.0,17356.29723,RPA3409,171,38.90000153,-77.08000183
10479,1333.0,DL,LGA,DTW,306545705.0,DAL1231,2013-08-20 18:40:00+00,21:25:00,23:35:00,Thunderstorm in the vicinity,35.0,89.0,4.97,11.51,11.51,180.0,17356.29723,SWA3141,453,36.5,-102.5699997
10480,1328.0,9E,ORD,CVG,307259071.0,SKW745P,2013-08-28 02:14:00+00,21:58:00,23:16:00,Thunderstorm Rain,75.0,80.0,10.0,6.9,6.9,320.0,17356.29723,SWA2953,447,32.34999847,-108.0500031
10481,538.0,EV,ATL,HPN,306399184.0,ASQ51OO,2013-08-19 22:23:00+00,20:00:00,22:29:00,Light Rain,48.0,64.0,10.0,0.0,0.0,190.0,17356.29723,UAL740,268,39.72999954,-104.4700012
10482,118.0,RP,GRR,DTW,306522910.0,ASQ4921,2013-08-20 17:45:00+00,22:59:00,23:55:00,Mist,62.0,68.0,10.0,13.81,13.81,230.0,17356.29723,UAL1252,483,39.06999969,-109.8199997
10483,4912.0,MQ,EWR,ORD,306324152.0,TCF3524,2013-08-19 01:10:00+00,19:59:00,22:19:00,Mist,48.0,75.0,10.0,24.17,24.17,110.0,17356.29723,FFT816,275,39.86999893,-104.4000015
10484,1930.0,AA,DFW,ATL,306519935.0,DAL84,2013-08-20 22:15:00+00,18:20:00,20:30:00,Mist,68.0,75.0,5.9,5.75,5.75,340.0,17356.29723,EGF3342,448,35.38000107,-116.1699982
10485,128.0,9E,ORD,MSP,306163195.0,GJS3633,2013-08-16 20:32:00+00,15:50:00,17:16:00,Haze,59.0,82.0,6.21,19.56,19.56,330.0,17356.29723,SWA349,346,35.45000076,-115.9499969
10486,1901.0,DL,ATL,PNS,306300801.0,DAL1213,2013-08-18 23:46:00+00,16:17:00,17:25:00,Mist,50.0,60.0,8.06287664,2.3,2.3,240.0,17356.29723,JBU280,421,34.15000153,-117.6800003
10487,884.0,AA,LAS,JFK,306442900.0,JBU712,2013-08-20 04:20:00+00,15:10:00,20:10:00,Light Rain,41.0,60.0,5.9,9.21,9.21,310.0,17356.29723,SKW747G,428,40.40000153,-101.3199997
10488,882.0,DL,PDX,SLC,306593415.0,AMF712,2013-08-18 17:10:00+00,23:36:00,01:21:00,Rain,50.0,68.0,6.21,9.21,9.21,230.0,17356.29723,GLA62C,224,38.13000107,-107.5199966
10489,1304.0,MQ,LGA,BNA,306444832.0,CPZ58O4,2013-08-19 17:59:00+00,12:35:00,15:00:00,Mist,46.0,53.0,15.0,12.66,12.66,320.0,12000.0,TRS193,138,39.18000031,-76.75
10490,1974.0,OO,LAX,SAN,307144370.0,EGF3704,2013-08-26 13:25:00+00,17:50:00,18:40:00,Rain,23.0,53.0,6.21,11.51,11.51,340.0,17356.29723,SWA394,456,40.45000076,-106.25
10491,2.0,9E,EVV,DTW,306525279.0,ASQ50O5,2013-08-20 18:11:00+00,12:02:00,13:30:00,Mist,57.0,66.0,10.0,8.06,8.06,120.0,17356.29723,SKW856Z,357,39.72000122,-103.5999985
10492,2514.0,AA,ATL,DFW,306399007.0,DAL1711,2013-08-20 01:55:00+00,18:10:00,20:30:00,Mist,30.0,86.0,6.21,16.11,16.11,320.0,17356.29723,DAL1725,448,28.75,-83.27999878
10493,391.0,EV,BTR,ATL,306508460.0,ASQ5518,2013-08-20 12:45:00+00,10:45:00,12:21:00,Showers in the vicinity,69.0,78.0,5.59,2.3,2.3,220.0,17356.29723,DAL2292,293,33.56999969,-111.8000031
10494,32.0,DL,CHS,ATL,306311733.0,DAL1791,2013-08-18 21:00:00+00,14:00:00,15:14:00,Rain Showers,77.0,87.0,10.0,6.9,6.9,220.0,17356.29723,UAL655,255,33.97999954,-117.8499985
10495,1066.0,MQ,AMA,DFW,306792396.0,AMF1721,2013-08-20 00:45:00+00,21:40:00,22:50:00,Light Rain,75.0,87.0,8.0,6.9,6.9,290.0,17356.29723,SWA509,457,34.97999954,-107.5800018
10496,916.0,EV,IAD,GSP,306530443.0,ASQ5729,2013-08-20 16:30:00+00,21:30:00,22:55:00,Haze,50.0,60.0,8.06287664,16.11,16.11,10.0,17356.29723,SWA1975,462,30.77000046,-100.3000031
10497,587.0,AA,LAX,SFO,306443916.0,SWA1811,2013-08-20 01:20:00+00,01:05:00,02:25:00,Light Rain Showers,57.0,73.0,8.06287664,11.51,11.51,250.0,17356.29723,SWA473,293,40.22999954,-104.5999985
10498,5015.0,DL,EWR,ATL,306424076.0,DAL8O7,2013-08-19 11:45:00+00,19:45:00,22:05:00,Light Snow,57.0,78.0,8.06287664,8.06,8.06,350.0,17356.29723,UAL1510,459,36.52999878,-107.0299988
10499,687.0,DL,LAX,ATL,306246060.0,DAL1354,2013-08-18 05:45:00+00,18:59:00,23:31:00,Thunderstorm Rain in the vicinity,73.0,77.0,10.0,3.45,3.45,280.0,17356.29723,AAL1198,268,33.25,-97.37000275
10500,990.0,DL,DTW,MKE,306523064.0,FLG3407,2013-08-20 14:40:00+00,19:45:00,20:56:00,Thunderstorm in the vicinity,55.0,55.0,8.06287664,4.6,4.6,230.0,17356.29723,UAL694,471,40.22999954,-98.77999878
10501,4458.0,AA,ORD,LGA,306459961.0,AAL38O,2013-08-19 15:15:00+00,15:20:00,17:25:00,Light Drizzle,44.0,100.0,10.0,0.0,0.0,250.0,17356.29723,DAL1366,475,26.07999992,-81.77999878
10502,1384.0,VX,SFO,EWR,306571345.0,UAL1556,2013-08-20 12:55:00+00,21:25:00,02:59:00,Mist,51.0,53.0,4.0,11.51,11.51,310.0,30000.0,DAL2319,430,44.16999817,-86.12999725
10503,1762.0,MQ,ELP,ORD,306423568.0,ASQ4338,2013-08-19 14:09:00+00,13:00:00,15:50:00,Light Rain,64.0,69.0,8.06287664,8.06,8.06,270.0,17356.29723,ASQ4584,289,29.93000031,-95.66999817
10504,1734.0,DL,IAH,ATL,306434341.0,SKW5232,2013-08-19 12:10:00+00,11:00:00,12:59:00,Light Rain,48.0,84.0,6.21,3.45,3.45,290.0,17356.29723,ASQ4218,247,29.81999969,-95.09999847
